"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","X 좌표","Y 좌표"
"2729","제3종일반주거지역_00353","UQA123","제3종일반주거지역","","","제3종일반주거지역","","53736.84029","1473.370232"
"2730","제2종일반주거지역_00324","UQA122","제2종일반주거지역","","","제2종일반주거지역","","18695.87311","559.0322091"
"2731","준주거지역_4253","UQA130","준주거지역","","","준주거지역","","15660.53825","710.5649607"
"2732","제1종일반주거지역_01225","UQA121","제1종일반주거지역","","","제1종일반주거지역","","14239.51973","811.2015441"
"2733","제3종일반주거지역_00020","UQA123","제3종일반주거지역","","","제3종일반주거지역","","681.513671","155.9134785"
"2734","제3종일반주거지역_00019","UQA123","제3종일반주거지역","","","제3종일반주거지역","","51552.74679","1083.040111"
"2735","제2종일반주거지역_01245","UQA122","제2종일반주거지역","","","제2종일반주거지역","","52185.051","3089.849817"
"2736","제2종일반주거지역(7층이하)_00707","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","10161.52977","901.9798933"
"2737","제2종일반주거지역_00832","UQA122","제2종일반주거지역","","","제2종일반주거지역","","4404.121652","336.4144931"
"2738","제3종일반주거지역_00304","UQA123","제3종일반주거지역","","","제3종일반주거지역","","133.9456476","293.0299792"
"2739","제1종일반주거지역_00305","UQA121","제1종일반주거지역","","","제1종일반주거지역","","718479.2085","11382.16396"
"2740","제1종일반주거지역_00164","UQA121","제1종일반주거지역","","","제1종일반주거지역","","249.1632904","77.02893999"
"2741","제1종일반주거지역_01261","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1500.624469","163.8120342"
"2742","제2종일반주거지역_00557","UQA122","제2종일반주거지역","","","제2종일반주거지역","","26549.19606","1060.673184"
